the_geom_x,the_geom_webmercator_x,objectid_x,dc_key_x,location,point_x_x,point_y_x,lat_x,lng_x,the_geom_y,the_geom_webmercator_y,objectid_y,dc_key_y,point_x_y,point_y_y,lat_y,lng_y
0101000020E61000007FB97957FBC852C0A5072E249A004440,0101000020110F00005D1A9A1D8AE85FC1A5FE377890905241,16857388,202025019228.0,3500 BLOCK N MARSHALL ST,-75.14034068,40.00470402,40.00470402,-75.14034068,0101000020E6100000AF1F28D8FBC852C01E8E2A9AB9004440,0101000020110F000039152EF88AE85FC1E88F365AB3905241,24698356,202525003510.0,-75.14037136,40.00566413,40.00566413,-75.14037136
0101000020E6100000A8A713F943C952C0E23895B146FF4340,0101000020110F0000026EB47C05E95FC1B765E821188F5241,16857390,202025034835.0,2800 BLOCK N 8TH ST,-75.14477374,39.9943449,39.9943449,-75.14477374,0101000020E61000004B87B96A3FC952C013DF81E866FF4340,0101000020110F000003D989BFFDE85FC1349D70D83B8F5241,24689675,202525004431.0,-75.14449566,39.99532801,39.99532801,-75.14449566
0101000020E6100000A8A713F943C952C0E23895B146FF4340,0101000020110F0000026EB47C05E95FC1B765E821188F5241,16857391,202025034834.0,2800 BLOCK N 8TH ST,-75.14477374,39.9943449,39.9943449,-75.14477374,0101000020E61000004B87B96A3FC952C013DF81E866FF4340,0101000020110F000003D989BFFDE85FC1349D70D83B8F5241,24689675,202525004431.0,-75.14449566,39.99532801,39.99532801,-75.14449566
0101000020E6100000A8A713F943C952C0E23895B146FF4340,0101000020110F0000026EB47C05E95FC1B765E821188F5241,16857394,202025034829.0,2800 BLOCK N 8TH ST,-75.14477374,39.9943449,39.9943449,-75.14477374,0101000020E61000004B87B96A3FC952C013DF81E866FF4340,0101000020110F000003D989BFFDE85FC1349D70D83B8F5241,24689675,202525004431.0,-75.14449566,39.99532801,39.99532801,-75.14449566
0101000020E6100000A8A713F943C952C0E23895B146FF4340,0101000020110F0000026EB47C05E95FC1B765E821188F5241,16857395,202025034833.0,2800 BLOCK N 8TH ST,-75.14477374,39.9943449,39.9943449,-75.14477374,0101000020E61000004B87B96A3FC952C013DF81E866FF4340,0101000020110F000003D989BFFDE85FC1349D70D83B8F5241,24689675,202525004431.0,-75.14449566,39.99532801,39.99532801,-75.14449566
0101000020E6100000B9354CE1FFC852C03E032CEAFA014440,0101000020110F0000F3EA12D391E85FC10B8626A417925241,16857397,202025036504.0,4100 BLOCK N DARIEN ST,-75.14061768,40.01546981,40.01546981,-75.14061768,0101000020E6100000FAECE31506C952C0CA6141ABDD014440,0101000020110F0000B756755D9CE85FC1412FB535F7915241,24703676,202525004335.0,-75.14099643,40.0145773,40.0145773,-75.14099643
0101000020E610000095DECC22F3C852C0704A2F206A014440,0101000020110F000010CB642D7CE85FC10876BE1577915241,16857406,202025041872.0,3900 BLOCK N 7TH ST,-75.13983984,40.0110512,40.0110512,-75.13983984,0101000020E6100000CFBEB004EBC852C0F72B959E86014440,0101000020110F0000A8D783636EE85FC1B54947AE96915241,24642646,202525002285.0,-75.13934438,40.01192076,40.01192076,-75.13934438
0101000020E6100000A957A1B392C952C08DA68A1410024440,0101000020110F00001BF33D378BE95FC1FA36CB1C2F925241,16857408,202025048990.0,4100 BLOCK N BROAD ST,-75.14957896,40.01611573,40.01611573,-75.14957896,0101000020E6100000DEA4B3DD8EC952C0CA6991E50B024440,0101000020110F0000716D56B384E95FC1760125792A925241,24705734,202525004140.0,-75.14934486,40.01598806,40.01598806,-75.14934485
0101000020E6100000CF31207BFDC852C05DA172C06C014440,0101000020110F0000EC4FD7BF8DE85FC1280B31FF79915241,16857413,202025060727.0,3900 BLOCK N FRANKLIN ST,-75.14047125,40.01113134,40.01113134,-75.14047125,0101000020E610000073867F64FCC852C0187A06058C014440,0101000020110F0000BA6390E68BE85FC197033DAB9C915241,24494725,202525000841.0,-75.14040482,40.01208556,40.01208556,-75.14040482
0101000020E6100000867E3BC333C852C026D5EBD464004440,0101000020110F00006326491C37E75FC10D1AE05C55905241,16857416,202025075273.0,100 BLOCK E TIOGA ST,-75.12815934,40.00307714,40.00307714,-75.12815934,0101000020E6100000C3D1D9F21FC852C01914389F5B004440,0101000020110F0000FCD3557415E75FC189AFD1264B905241,24365609,202525000146.0,-75.12694999,40.00279608,40.00279608,-75.12694999
0101000020E6100000354B3C7F9EC952C04214C427BA014440,0101000020110F0000216D58409FE95FC1AF960ED4CF915241,16857417,202025064663.0,3900 BLOCK N BROAD ST,-75.15029889,40.01349351,40.01349351,-75.15029889,0101000020E6100000EB508F65A8C952C00A7804FDA6014440,0101000020110F00005F782611B0E95FC11328FA92BA915241,24666110,202539001473.0,-75.15090312,40.01290858,40.01290858,-75.15090312
0101000020E6100000AC44D1EA01C952C085C9D8F9CCFC4340,0101000020110F0000017DED4895E85FC12805B8B2598C5241,16857421,202026020851.0,200 BLOCK W OXFORD ST,-75.14074202,39.97500537,39.97500537,-75.14074202,0101000020E6100000BA61A1F702C952C0C686D120C3FC4340,0101000020110F0000FA94881197E85FC1D202BAC84E8C5241,24645252,202526000468.0,-75.14080611,39.97470484,39.97470484,-75.14080611
0101000020E6100000B7F3799C94C952C0CBEB90B4FE014440,0101000020110F000082A998758EE95FC1422C41D81B925241,16857428,202025038882.0,4100 BLOCK N BROAD ST,-75.14969551,40.01558549,40.01558549,-75.14969551,0101000020E6100000DEA4B3DD8EC952C0CA6991E50B024440,0101000020110F0000716D56B384E95FC1760125792A925241,24705734,202525004140.0,-75.14934486,40.01598806,40.01598806,-75.14934485
0101000020E6100000B7F3799C94C952C0CBEB90B4FE014440,0101000020110F000082A998758EE95FC1422C41D81B925241,16857429,202025038890.0,4100 BLOCK N BROAD ST,-75.14969551,40.01558549,40.01558549,-75.14969551,0101000020E6100000DEA4B3DD8EC952C0CA6991E50B024440,0101000020110F0000716D56B384E95FC1760125792A925241,24705734,202525004140.0,-75.14934486,40.01598806,40.01598806,-75.14934485
0101000020E6100000B7F3799C94C952C0CBEB90B4FE014440,0101000020110F000082A998758EE95FC1422C41D81B925241,16857430,202025038900.0,4100 BLOCK N BROAD ST,-75.14969551,40.01558549,40.01558549,-75.14969551,0101000020E6100000DEA4B3DD8EC952C0CA6991E50B024440,0101000020110F0000716D56B384E95FC1760125792A925241,24705734,202525004140.0,-75.14934486,40.01598806,40.01598806,-75.14934485
0101000020E610000054A31D588AC852C05FC0607117FF4340,0101000020110F00001611922DCAE75FC11A244EC0E38E5241,16857431,202025025422.0,2800 BLOCK N HANCOCK ST,-75.13344386,39.99290292,39.99290292,-75.13344386,0101000020E610000073D60A478EC852C096A49D6020FF4340,0101000020110F000028C9EFDBD0E75FC1D73BDEA7ED8E5241,24667824,202525003376.0,-75.13368393,39.99317558,39.99317558,-75.13368393
0101000020E610000054A31D588AC852C05FC0607117FF4340,0101000020110F00001611922DCAE75FC11A244EC0E38E5241,16857431,202025025422.0,2800 BLOCK N HANCOCK ST,-75.13344386,39.99290292,39.99290292,-75.13344386,0101000020E6100000D2295D3483C852C0CC6C25AE42FF4340,0101000020110F0000663BF30CBEE75FC13AD7E6AE138F5241,24708891,202525004284.0,-75.13300809,39.99422242,39.99422242,-75.13300809
0101000020E6100000694EC18E7DC952C0879FA465C9064440,0101000020110F0000AACAED4C67E95FC1EBD5678A6C975241,16857438,202035095548.0,6500 BLOCK N 18TH ST,-75.14828843,40.05302115,40.05302115,-75.14828843,0101000020E6100000F4F285DA80C952C028797DFFC9064440,0101000020110F0000E26927E66CE95FC16A191B356D975241,24372000,202535001109.0,-75.1484896,40.05303949,40.05303949,-75.1484896
0101000020E610000007697C158FC952C070283A9A3C004440,0101000020110F0000FCBE171285E95FC122727AC228905241,16857447,202025064385.0,1200 BLOCK W HILTON ST,-75.14935815,40.00184944,40.00184944,-75.14935815,0101000020E6100000808506418BC952C0F080998C36004440,0101000020110F00000B93AE907EE95FC10E7E630C22905241,24522575,202525002721.0,-75.14912439,40.00166471,40.00166471,-75.14912439
0101000020E6100000D9D7158E7BC952C02A6820B7DB064440,0101000020110F00000C901BE663E95FC17B889EDD80975241,16857460,202035091795.0,6500 BLOCK N 18TH ST,-75.1481662,40.05358018,40.05358018,-75.1481662,0101000020E6100000F4F285DA80C952C028797DFFC9064440,0101000020110F0000E26927E66CE95FC16A191B356D975241,24372000,202535001109.0,-75.1484896,40.05303949,40.05303949,-75.1484896
0101000020E6100000B6F5D37F96C952C0A92DD8BA12024440,0101000020110F0000B61E9EAA91E95FC11699FE0C32925241,16857477,202039071541.0,4100 BLOCK N BROAD ST,-75.14981075,40.01619659,40.01619659,-75.14981075,0101000020E6100000DEA4B3DD8EC952C0CA6991E50B024440,0101000020110F0000716D56B384E95FC1760125792A925241,24705734,202525004140.0,-75.14934486,40.01598806,40.01598806,-75.14934485
0101000020E610000031B8836443CA52C0DD927FDA66044440,0101000020110F0000DF00D957B7EA5FC183113135C7945241,16857491,202114007950.0,400 BLOCK E WISTER ST,-75.16036332,40.03438884,40.03438884,-75.16036332,0101000020E61000003CE6F2D544CA52C072DC6B397E044440,0101000020110F00009E765ECBB9EA5FC1D2DCBB21E1945241,24611927,202514003478.0,-75.1604514,40.03510206,40.03510206,-75.1604514
0101000020E610000031B8836443CA52C0DD927FDA66044440,0101000020110F0000DF00D957B7EA5FC183113135C7945241,16857492,202114007955.0,400 BLOCK E WISTER ST,-75.16036332,40.03438884,40.03438884,-75.16036332,0101000020E61000003CE6F2D544CA52C072DC6B397E044440,0101000020110F00009E765ECBB9EA5FC1D2DCBB21E1945241,24611927,202514003478.0,-75.1604514,40.03510206,40.03510206,-75.1604514
0101000020E610000077D5C93AD8CA52C0346BC6F531074440,0101000020110F0000B9DF6428B4EB5FC150498B8FE0975241,16857499,202114053351.0,6300 BLOCK MILTON ST,-75.16944761,40.05621216,40.05621216,-75.16944761,0101000020E61000007E147D57E7CA52C0D1A8651044074440,0101000020110F0000D845C5D3CDEB5FC1B87220A6F4975241,24403088,202514001030.0,-75.17036998,40.05676465,40.05676465,-75.17036998
0101000020E61000005049C6FFD7CE52C0D177548889FB4340,0101000020110F0000B1C11D227FF25FC1E7C54E42F38A5241,16857511,202119041284.0,200 BLOCK N 56TH ST,-75.23193354,39.96513467,39.96513466,-75.23193354,0101000020E61000008F0E9B0AE9CE52C08323166B17FB4340,0101000020110F000007EED2149CF25FC1F6206FCF748A5241,24464331,202519002884.0,-75.23297372,39.96165218,39.96165217,-75.23297372
0101000020E61000005049C6FFD7CE52C0D177548889FB4340,0101000020110F0000B1C11D227FF25FC1E7C54E42F38A5241,16857512,202119041284.0,200 BLOCK N 56TH ST,-75.23193354,39.96513467,39.96513466,-75.23193354,0101000020E61000008F0E9B0AE9CE52C08323166B17FB4340,0101000020110F000007EED2149CF25FC1F6206FCF748A5241,24464331,202519002884.0,-75.23297372,39.96165218,39.96165217,-75.23297372
0101000020E61000005049C6FFD7CE52C0D177548889FB4340,0101000020110F0000B1C11D227FF25FC1E7C54E42F38A5241,16857513,202119041284.0,200 BLOCK N 56TH ST,-75.23193354,39.96513467,39.96513466,-75.23193354,0101000020E61000008F0E9B0AE9CE52C08323166B17FB4340,0101000020110F000007EED2149CF25FC1F6206FCF748A5241,24464331,202519002884.0,-75.23297372,39.96165218,39.96165217,-75.23297372
0101000020E6100000DC8EDBF533CF52C04A3C24A56EF94340,0101000020110F0000C19FB6561BF35FC1CF6E2B2E9E885241,16857515,202118011656.0,5700 BLOCK CHRISTIAN ST,-75.23754641,39.94868913,39.94868912,-75.23754641,0101000020E61000004F6B262149CF52C0517CE7DD79F94340,0101000020110F00001C49ED4B3FF35FC12F1EC59CAA885241,24670782,202518002877.0,-75.23883847,39.94903158,39.94903158,-75.23883847
0101000020E61000007C8988CDCDCE52C0CC9208A6FDFA4340,0101000020110F000088DF5BD06DF25FC1F25C8A41588A5241,16857518,202119031651.0,5500 BLOCK MARKET ST,-75.23131121,39.96086574,39.96086574,-75.23131121,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24384585,202519002142.0,-75.23250272,39.96116551,39.96116551,-75.23250272
0101000020E61000007C8988CDCDCE52C0CC9208A6FDFA4340,0101000020110F000088DF5BD06DF25FC1F25C8A41588A5241,16857518,202119031651.0,5500 BLOCK MARKET ST,-75.23131121,39.96086574,39.96086574,-75.23131121,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24115566,202519000237.0,-75.23250272,39.96116551,39.96116551,-75.23250272
0101000020E61000007C8988CDCDCE52C0CC9208A6FDFA4340,0101000020110F000088DF5BD06DF25FC1F25C8A41588A5241,16857520,202119031651.0,5500 BLOCK MARKET ST,-75.23131121,39.96086574,39.96086574,-75.23131121,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24384585,202519002142.0,-75.23250272,39.96116551,39.96116551,-75.23250272
0101000020E61000007C8988CDCDCE52C0CC9208A6FDFA4340,0101000020110F000088DF5BD06DF25FC1F25C8A41588A5241,16857520,202119031651.0,5500 BLOCK MARKET ST,-75.23131121,39.96086574,39.96086574,-75.23131121,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24115566,202519000237.0,-75.23250272,39.96116551,39.96116551,-75.23250272
0101000020E6100000EA43B4A9FCC952C07DE5A4A445FE4340,0101000020110F0000D1B29B333FEA5FC18143552FFB8D5241,16857528,202122016173.0,2200 BLOCK N BROAD ST,-75.15604632,39.98650034,39.98650034,-75.15604632,0101000020E610000000A96EAA05CA52C0FF62111E48FE4340,0101000020110F0000E1B96B7E4EEA5FC16FF275EDFD8D5241,24412356,202522000532.0,-75.15659581,39.98657585,39.98657585,-75.15659581
0101000020E6100000EA43B4A9FCC952C07DE5A4A445FE4340,0101000020110F0000D1B29B333FEA5FC18143552FFB8D5241,16857528,202122016173.0,2200 BLOCK N BROAD ST,-75.15604632,39.98650034,39.98650034,-75.15604632,0101000020E6100000D235936FF6C952C06A79712448FE4340,0101000020110F0000C7C8D19F34EA5FC1100F87F4FD8D5241,24535691,202522003268.0,-75.15566625,39.98657661,39.98657661,-75.15566625
0101000020E6100000EA43B4A9FCC952C07DE5A4A445FE4340,0101000020110F0000D1B29B333FEA5FC18143552FFB8D5241,16857528,202122016173.0,2200 BLOCK N BROAD ST,-75.15604632,39.98650034,39.98650034,-75.15604632,0101000020E6100000001AA54BFFC952C00AF4893C49FE4340,0101000020110F0000CA495DAC43EA5FC1BBFA002BFF8D5241,24509081,202522000137.0,-75.156207,39.98661,39.98661,-75.156207
0101000020E6100000EA43B4A9FCC952C07DE5A4A445FE4340,0101000020110F0000D1B29B333FEA5FC18143552FFB8D5241,16857528,202122016173.0,2200 BLOCK N BROAD ST,-75.15604632,39.98650034,39.98650034,-75.15604632,0101000020E6100000624F75A7FFC952C0559B28D74EFE4340,0101000020110F0000378D514844EA5FC1D1763B61058E5241,24234383,202522000138.0,-75.15622889,39.98678102,39.98678102,-75.15622889
0101000020E6100000EA43B4A9FCC952C07DE5A4A445FE4340,0101000020110F0000D1B29B333FEA5FC18143552FFB8D5241,16857528,202122016173.0,2200 BLOCK N BROAD ST,-75.15604632,39.98650034,39.98650034,-75.15604632,0101000020E61000007A81E54AF5C952C0709650C952FE4340,0101000020110F000081EFACAE32EA5FC16396F5C0098E5241,24610517,202522002776.0,-75.15559647,39.98690144,39.98690144,-75.15559647
0101000020E6100000EA43B4A9FCC952C07DE5A4A445FE4340,0101000020110F0000D1B29B333FEA5FC18143552FFB8D5241,16857528,202122016173.0,2200 BLOCK N BROAD ST,-75.15604632,39.98650034,39.98650034,-75.15604632,0101000020E610000000A96EAA05CA52C0FF62111E48FE4340,0101000020110F0000E1B96B7E4EEA5FC16FF275EDFD8D5241,24610518,202522002884.0,-75.15659581,39.98657585,39.98657585,-75.15659581
0101000020E610000057A580F6DBCA52C0E40A18F242FF4340,0101000020110F0000BA47C57FBAEB5FC1F4523AFA138F5241,16857532,202122038972.0,2300 BLOCK W HUNTINGDON ST,-75.16967547,39.99423053,39.99423052,-75.16967547,0101000020E61000003E8BCEC7EFCA52C019673EAD43FF4340,0101000020110F0000D9D94929DCEB5FC10D3DB3C9148F5241,24705295,202522004568.0,-75.17088504,39.99425283,39.99425283,-75.17088504
0101000020E610000075C33A7E7DCB52C0974AAA7C70FF4340,0101000020110F00004013D7DFCCEC5FC126D0EC76468F5241,16857533,202122039386.0,2600 BLOCK N HOLLYWOOD ST,-75.17953449,39.99562033,39.99562033,-75.17953449,0101000020E61000006921BF8679CB52C0A66EDBB58CFF4340,0101000020110F00004DAFF022C6EC5FC16574E8C0658F5241,24488807,202522001385.0,-75.17929238,39.99648164,39.99648164,-75.17929238
0101000020E610000075C33A7E7DCB52C0974AAA7C70FF4340,0101000020110F00004013D7DFCCEC5FC126D0EC76468F5241,16857534,202122039386.0,2600 BLOCK N HOLLYWOOD ST,-75.17953449,39.99562033,39.99562033,-75.17953449,0101000020E61000006921BF8679CB52C0A66EDBB58CFF4340,0101000020110F00004DAFF022C6EC5FC16574E8C0658F5241,24488807,202522001385.0,-75.17929238,39.99648164,39.99648164,-75.17929238
0101000020E61000005E91EBE870C752C0E061A08C6DFF4340,0101000020110F00004EAB2822ECE55FC1B3E83435438F5241,16857538,202124004312.0,3100 BLOCK REACH ST,-75.11626647,39.99553068,39.99553068,-75.11626647,0101000020E6100000F777B6476FC752C0E7ABE46377FF4340,0101000020110F0000E3757D5DE9E55FC10309191E4E8F5241,24494608,202524002168.0,-75.116167,39.995831,39.995831,-75.116167
0101000020E610000065F7ECD2A9C652C0D4904471BFFF4340,0101000020110F0000AEDB49F799E45FC1E59C3FFF9D8F5241,16857539,202124027766.0,3500 BLOCK EMERALD ST,-75.10411523,39.99802986,39.99802986,-75.10411523,0101000020E6100000C255D8EBA1C652C06144EC5DCDFF4340,0101000020110F00006BEEE18A8CE45FC132F7376FAD8F5241,24614593,202524005150.0,-75.1036329,39.99845481,39.9984548,-75.10363289
0101000020E610000065F7ECD2A9C652C0D4904471BFFF4340,0101000020110F0000AEDB49F799E45FC1E59C3FFF9D8F5241,16857545,202124027766.0,3500 BLOCK EMERALD ST,-75.10411523,39.99802986,39.99802986,-75.10411523,0101000020E6100000C255D8EBA1C652C06144EC5DCDFF4340,0101000020110F00006BEEE18A8CE45FC132F7376FAD8F5241,24614593,202524005150.0,-75.1036329,39.99845481,39.9984548,-75.10363289
0101000020E6100000BC66451621C952C0A182C30BA2004440,0101000020110F00008C29D53ACAE85FC1FDD5E33B99905241,16857549,202125018991.0,800 BLOCK W TIOGA ST,-75.14264447,40.00494525,40.00494525,-75.14264447,0101000020E61000007FB9FD8F1FC952C0B66E7B69A7004440,0101000020110F00001B20E7A3C7E85FC1CA29052F9F905241,24575828,202525003516.0,-75.14255142,40.00510901,40.00510901,-75.14255142
0101000020E6100000BC66451621C952C0A182C30BA2004440,0101000020110F00008C29D53ACAE85FC1FDD5E33B99905241,16857549,202125018991.0,800 BLOCK W TIOGA ST,-75.14264447,40.00494525,40.00494525,-75.14264447,0101000020E61000000FAFB16C22C952C0626C9D8F9D004440,0101000020110F000029F97880CCE85FC179C1DD4294905241,24577592,202525003520.0,-75.14272611,40.00480838,40.00480838,-75.14272611
0101000020E6100000BC66451621C952C0A182C30BA2004440,0101000020110F00008C29D53ACAE85FC1FDD5E33B99905241,16857549,202125018991.0,800 BLOCK W TIOGA ST,-75.14264447,40.00494525,40.00494525,-75.14264447,0101000020E6100000B92DDB9828C952C07047F610A6004440,0101000020110F0000467089FCD6E85FC1E33407B19D905241,24575932,202525003518.0,-75.14310285,40.00506794,40.00506794,-75.14310285
0101000020E6100000BC66451621C952C0A182C30BA2004440,0101000020110F00008C29D53ACAE85FC1FDD5E33B99905241,16857549,202125018991.0,800 BLOCK W TIOGA ST,-75.14264447,40.00494525,40.00494525,-75.14264447,0101000020E610000023575EB023C952C05EAD45D1A4004440,0101000020110F0000F72244A6CEE85FC1353A914E9C905241,24697922,202525003519.0,-75.14280328,40.00502983,40.00502983,-75.14280328
0101000020E6100000BC66451621C952C0A182C30BA2004440,0101000020110F00008C29D53ACAE85FC1FDD5E33B99905241,16857549,202125018991.0,800 BLOCK W TIOGA ST,-75.14264447,40.00494525,40.00494525,-75.14264447,0101000020E610000006E7218D29C952C03DD3AEB6A0004440,0101000020110F0000B3F5769BD8E85FC11358B6C197905241,24609092,202525003521.0,-75.14316109,40.00490459,40.00490459,-75.14316109
0101000020E6100000F6D35EC813C552C0E3693B9E7D034440,0101000020110F0000F7BD9A43E8E15FC17435C081C4935241,16857551,202215081698.0,5400 BLOCK AKRON ST,-75.07933244,40.02727106,40.02727106,-75.07933244,0101000020E61000009B89D0A50BC552C0855561D886034440,0101000020110F00004F802C72DAE15FC1A109ADBDCE935241,24628642,202515004796.0,-75.07883592,40.02755265,40.02755265,-75.07883592
0101000020E6100000B534D85001CE52C09D746C4EEFFB4340,0101000020110F000056DBD77812F15FC17E0DF409648B5241,16857554,202216010877.0,4900 BLOCK HOOPES ST,-75.21883031,39.96824055,39.96824055,-75.21883031,0101000020E61000004135564901CE52C03243BA0AEFFB4340,0101000020110F00006626176C12F15FC1C74BEFBE638B5241,24384186,202516001330.0,-75.21882852,39.96823248,39.96823248,-75.21882852
0101000020E61000009C8C857C6BCE52C0211510A41CFC4340,0101000020110F00008B8442D0C6F15FC1EB8A1347968B5241,16857555,202216023156.0,600 BLOCK N 52ND ST,-75.22531045,39.96962405,39.96962405,-75.22531045,0101000020E6100000A234ABA972CE52C01E7E27FB21FC4340,0101000020110F0000AECBD600D3F15FC1584013329C8B5241,24176602,202519000727.0,-75.22574846,39.96978702,39.96978702,-75.22574846
0101000020E61000006D9DEA5670CD52C0FD61F0D5B3FC4340,0101000020110F000010031A371CF05FC17E19FDD53D8C5241,16857561,202216027242.0,4200 BLOCK W STILES ST,-75.20998166,39.97423815,39.97423815,-75.20998166,0101000020E6100000AB55A28983CD52C014D42AD9B5FC4340,0101000020110F0000D07D3ED33CF05FC1F891FF10408C5241,24512166,202516002248.0,-75.21115342,39.97429957,39.97429957,-75.21115342
0101000020E6100000CB60EF724FCE52C046323721A5FB4340,0101000020110F00006D1E683097F15FC1B4CD13D7118B5241,16857562,202216028899.0,5100 BLOCK FUNSTON ST,-75.22359918,39.96597686,39.96597686,-75.22359918,0101000020E6100000D19B82E34FCE52C0F7717663A8FB4340,0101000020110F0000657BA0EF97F15FC1B36F8873158B5241,24108644,202516000253.0,-75.22362602,39.96607631,39.96607631,-75.22362602
0101000020E6100000CB60EF724FCE52C046323721A5FB4340,0101000020110F00006D1E683097F15FC1B4CD13D7118B5241,16857562,202216028899.0,5100 BLOCK FUNSTON ST,-75.22359918,39.96597686,39.96597686,-75.22359918,0101000020E6100000921E0A8F4BCE52C0DDC39062A1FB4340,0101000020110F0000D625C79490F15FC165B9C4B00D8B5241,24638129,202516003036.0,-75.22336174,39.96586258,39.96586258,-75.22336174
0101000020E61000009D37258B81CE52C01A4EBAA9D8F94340,0101000020110F0000DE4F9E47ECF15FC19F9F99A213895241,16857565,202218036004.0,500 BLOCK S 52ND ST,-75.22665671,39.95192453,39.95192453,-75.22665671,0101000020E610000095AB69287FCE52C06A15DC93B0F94340,0101000020110F000037453A3AE8F15FC1B1AB8B39E7885241,24217664,202518000568.0,-75.2265111,39.95070122,39.95070122,-75.2265111
